"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Deep Multi-Task Learning for Diabetic Retinopathy Grading in Fundus Images.","https://scispace.com/paper/deep-multi-task-learning-for-diabetic-retinopathy-grading-in-htnigsg7jrpy","","","","Xiaofei Wang
Mai Xu
Jicong Zhang
Lai Jiang
Liu Li","10.1609/aaai.v35i4.16388","","Recent years have witnessed the growing interest in disease severity grading, especially for ocular diseases based on fundus images. The existing grading methods are usually trained with high resolution (HR) images. However, the grading performance decreases a lot given low resolution (LR) images, which are common in practice. In this paper, we mainly focus on diabetic retinopathy (DR) grading with LR fundus images. According to our analysis on the DR task, we find that: 1) image super-resolution (ISR) can boost the performance of DR grading and lesion segmentation; 2) the lesion segmentation regions of fundus images are highly consistent with pathological regions for DR grading. Thus, we propose a deep multi-task learning based DR grading (DeepMT-DR) method for LR fundus images, which simultaneously handles the auxiliary tasks of ISR and lesion segmentation. Specifically, based on our findings, we propose a hierarchical deep learning structure that simultaneously processes the low-level task of ISR, the mid-level task of lesion segmentation and the high-level task of DR grading. Moreover, a novel task-aware loss is developed to encourage ISR to focus on the pathological regions for its subsequent tasks: lesion segmentation and DR grading. Extensive experimental results show that our DeepMT-DR method significantly outperforms other state-of-the-art methods for DR grading over two public datasets. In addition, our method achieves comparable performance in two auxiliary tasks of ISR and lesion segmentation.","This paper proposes DeepMT-DR, a deep multi-task learning method for diabetic retinopathy grading using low-resolution fundus images, achieving state-of-the-art performance by simultaneously handling image super-resolution, lesion segmentation, and grading tasks."
"Artificial Intelligence for Diabetic Retinopathy Screening: Performance of Deep Learning Models","https://scispace.com/paper/artificial-intelligence-for-diabetic-retinopathy-screening-nlt2iyelr31u","2025","Journal Article","European Journal of Public Health","F Zaier
M. Zribi","10.1093/eurpub/ckaf161.318","","Abstract Background Diabetic Retinopathy (DR) remains a leading cause of preventable blindness, with rising prevalence particularly in low-resource settings. Traditional DR screening relies on specialist ophthalmologic assessment, posing barriers to early detection. Recent advances in deep learning have enabled the development of automated tools that may enhance the scalability and accessibility of DR screening. Objectives To compare the performance of two convolutional neural network (CNN) architectures-EfficientNet-B5 and ResNet-50-for automated DR detection using publicly available retinal fundus image datasets. Methods We utilized a transfer learning approach on two large datasets: EyePACS 2015 (n = 35,126) for training/validation and APTOS 2019 (n = 3,662) for external testing. Images were preprocessed with resizing, cropping, and contrast enhancement. The EfficientNet-B5 and ResNet-50 models were independently trained and evaluated using key metrics: accuracy, sensitivity, specificity, area under the ROC curve (AUC), and Quadratic Weighted Kappa (QWK), with classification across DR severity levels. Results EfficientNet-B5 achieved a QWK of 92%, sensitivity of 98%, specificity of 93%, and AUC of 96% on the test dataset. ResNet-50 demonstrated similarly high performance with an accuracy of 96%, QWK of 86%, sensitivity of 94%, specificity of 97%, and AUC of 96%. Both models showed robust generalization across severity grades, indicating strong discriminative capabilities. Conclusions The results highlighted that our models are viable architectures for AI-driven DR screening, with EfficientNet-B5 showing slightly higher agreement scores and ResNet-50 offering stronger specificity. These models hold promise for deployment in DR screening programs, especially in resource-limited settings where ophthalmologic expertise is scarce. Future work should focus on clinical validation and integration into public health systems to improve early DR detection and reduce vision-related morbidity. Key messages • Integrating artificial intelligence (AI) into diabetic retinopathy screening can enhance early detection and support equitable access to eye care, particularly in resource-limited settings. • AI-based screening tools offer a scalable and effective approach to strengthen public health strategies aimed at preventing vision loss from diabetic complications. ",""
"A Harmonized Multi-Source Dataset with Baseline Deep Learning Validation for Staging Diabetic Retinopathy","https://scispace.com/paper/a-harmonized-multi-source-dataset-with-baseline-deep-q5y6t3fo1jyf","2026","Journal Article","International journal of mathematical, engineering and management sciences","Mukesh Delu
Priyanka Harjule
Rajesh Kumar
Kushal Gajjar","10.33889/ijmems.2026.11.1.007","","Accurate automated grading of diabetic retinopathy (DR) significantly depends on the quality of retinal fundus images. Inferior-quality pictures, resulting from inadequate lighting, motion blur, distortions, or incomplete retinal coverage, may obscure minor lesions and diminish the accuracy of model predictions. This study constructs a harmonized multi-source dataset using a multi-dimensional image quality assessment framework for multi-class DR staging. Retinal images are collected from IDRiD, Messidor-2, SUSTech-SYSU, APTOS 2019, DeepDRiD-v1.1, and Zenodo DR V03 datasets. The proposed pipeline includes preprocessing, image quality assessment using technical quality and medical relevance indicators, dataset-specific statistics, and adaptively thresholded using DR severity-aware percentiles derived from stratified samples with weighting to match diagnostic needs. Baseline deep learning models were trained for three hierarchical DR classification schemes to validate the dataset. Experimental results show that the quality-filtered merging of datasets improves model generalization accuracy by 3-7% compared to the normal merging of datasets. This work provides a benchmark dataset and baseline performance results to facilitate future research in DR staging and medical image classification.","A harmonized multi-source dataset for diabetic retinopathy staging is created using a quality assessment framework, improving model generalization accuracy by 3-7% compared to normal merging, and providing a benchmark for future research in DR staging and medical image classification."
"A Deep Learning-Aided Framework for Severity-Based Classification of Diabetic Retinopathy in Smartphone-Based Fundus Imaging","https://scispace.com/paper/a-deep-learning-aided-framework-for-severity-based-bf3d44njdqmr","2025","Journal Article","","Shahneela Shailee","10.1109/eict68394.2025.11355563","","The study intends to spot the best pre-trained model based on Convolutional Neural Networks(CNN) in severity-based classification of diabetic retinopathy with fine-tuning. Additionally, it seeks the confidence score in grading when retinal images are acquired from a smartphone-based fundus camera. The most optimal Convolutional Neural Network architectures for image classification are chosen as the cases for this problem. The undersampled Kaggle(APTOS) dataset, crosschecked by an ophthalmologist, is used to train the models which contains 3662 images associated with severity grades from 0 to 4, from No to Proliferate diabetic retinopathy. Afterwards, the framework was established with the best-performing model(DenseNet-121) with necessary modification and fine-tuning. Finally, the real-time assessment of the system is measured by the confidence score of the algorithm for each classification, incorporating smartphone-captured fundus images. The modified DenseNet-121 emerged as the best pre-trained model with a weighted average precision of 95.1% and macro-average F1 score of 95.2%. The framework exhibits 98.6%(95% CI 98.1-99.1) specificity and 99.1%(95% CI 98.6-99.5) sensitivity for distinguishing NoDR and 98.9% (95% CI 98.4-99.4) specificity and 99% (95% CI 98.5-99.5) sensitivity for detecting SDR(Severe DR). For them, the framework showed a kappa agreement of 0.97 (p ≤ 0.05). The pre-trained model-based network has satisfactory evaluation metrics and thus can be a secondary assessor tool for the ophthalmologist for classifying diabetic retinopathy in people with diabetes. ","A deep learning-aided framework for diabetic retinopathy classification uses DenseNet-121, achieving 95.1% precision and 98.6% specificity, with a kappa agreement of 0.97, making it a potential secondary tool for ophthalmologists."
"Diabetic Retinopathy Classification on Fundus Images Using YOLOv11 and CNN-Based Architectures","https://scispace.com/paper/diabetic-retinopathy-classification-on-fundus-images-using-o971peo32zyh","2025","Proceedings Article","","Alican Akca
Elif Nur Koprulu
Burcu Bektas Gunes
Fırat Kaçar","10.1109/iceccme64568.2025.11277647","","Diabetic Retinopathy (DR) is a leading cause of vision impairment globally, driven by the rising prevalence of diabetes. Early and accurate diagnosis of DR through fundus imaging is crucial to prevent irreversible vision loss. Traditional manual examination methods are time-consuming, costly, and prone to inter-observer variability, creating a pressing need for automated solutions. In this study, we propose a deep learning-based approach for the classification of DR severity levels using fundus images. We evaluated several state-of-theart convolutional neural network (CNN) architectures-including VGG-16, MobileNetV2, EfficientNetB0, ResNet-50, VGG-19, and ConvNeXt-XLarge-and YOLOv11 for classification tasks. these models were trained and tested on annotated fundus datasets to classify DR into different severity stages, namely Grade 0 (No DR), Grade 1 (Mild DR), Grade 2 (Moderate DR), Grade 3 (Severe Non-Proliferative DR), and Grade 4 (Proliferative DR). Among these, YOLOv11 achieved the highest classification performance, demonstrating superior ability in severity grading.","This study proposes a deep learning-based approach for Diabetic Retinopathy (DR) classification using fundus images, evaluating six CNN architectures and YOLOv11, with YOLOv11 achieving the highest classification performance for DR severity grading."
"Automated Multi-Class Diabetic Retinopathy Classification Using EfficientNet-B2 Based on Color Fundus Images","https://scispace.com/paper/automated-multi-class-diabetic-retinopathy-classification-zuhyt0i6eul6","2025","Journal Article","","Abdulrahman Abbas Mukhlif
Oana Geman
Omar Al-Boridi","10.65511/jaima.v1i1.733","","Diabetic retinopathy (DR) is a leading cause of vision loss worldwide, and early detection is crucial to prevent irreversible blindness. This study aims to develop an effective deep learning framework for the automated multi-class classification of DR severity using color fundus images. We adopt EfficientNet-B2 as the backbone architecture, pre-trained on ImageNet and fine-tuned under various configurations to identify the optimal number of trainable layers. A customized preprocessing pipeline was introduced, incorporating median filtering, contrast enhancement using CLAHE, and circular cropping to emphasize retinal features while removing irrelevant background. To address class imbalance, aggressive data augmentation techniques were applied, resulting in a balanced dataset of 26,000 images across five DR stages. The model was trained and evaluated on a stratified 70:10:20 split of training, validation, and test sets. Among the fine-tuning strategies tested, unfreezing the last 100 layers of EfficientNet-B2 combined with the proposed preprocessing achieved the best performance, with 98.23% accuracy, 98.24% precision, 98.23% recall, and a 98.23% F1-score. These results demonstrate that targeted data preprocessing and selective fine-tuning significantly enhance classification accuracy in DR screening. The results confirm that combining tailored preprocessing with fine-tuned EfficientNet-B2 enables accurate and efficient multi-class DR classification. This framework offers strong potential for reliable, scalable deployment in clinical screening systems.","This study develops an automated multi-class diabetic retinopathy classification framework using EfficientNet-B2, achieving 98.23% accuracy and 98.23% F1-score with tailored preprocessing and selective fine-tuning, enhancing DR screening efficiency and accuracy."
"DVDRViT: dual-view diabetic retinopathy grading based on ViT interactive attention network","https://scispace.com/paper/dvdrvit-dual-view-diabetic-retinopathy-grading-based-on-vit-nx04m77wfk9a","2025","Journal Article","Physica Scripta","Zhuoqun Xia
Jiahui Xu
Jingjing Tan
Ke Gu
Yufang Shen
Wenjing Li","10.1088/1402-4896/ae325b","","Diabetic retinopathy (DR) is the primary cause of vision loss in diabetic patients, and accurate early-stage grading is crucial for timely intervention. Dual-view fundus images provide complementary visual field information, yet existing methods predominantly rely on simple feature concatenation. They lack explicit cross-view semantic interaction mechanisms for lesions, thereby limiting further improvements in classification performance. To address these issues, this study proposes a dual-view interactive attention network based on vision transformer (DVDRViT). This model employs a dual-stream heterogeneous feature extractor to efficiently represent both global structural information and local lesion characteristics. Furthermore, a heterogeneous feature fusion module (HFFM) is designed to align and complement local and global features across different scales, enhancing lesion sensitivity and fine-grained representation capabilities. Concurrently, a dual-view interactive attention module (DVIAM) based on CLS token exchange is introduced. This module explicitly models long-range semantic correlations between views through cross-view multi-head attention, achieving lesion region alignment and cross-view information complementarity to enhance dual-view semantic understanding. Additionally, a smooth weighted cross-entropy (SWCE) loss function is designed to mitigate class imbalance and stabilise the training process. Experiments were conducted on the public dual-view retinal image datasets DeepDRiD and DRTiD. DVDRViT achieved 84.32% accuracy, 96.52% mAUC, and 93.22% QWK on DeepDRiD, and 72.30%, 87.88%, and 83.10% on DRTiD, outperforming existing state-of-the-art methods overall. Experimental results demonstrate that this approach effectively enhances cross-view semantic interaction and lesion localisation capabilities, thereby providing higher diagnostic reliability for automated DR grading.","This study proposes DVDRViT, a dual-view diabetic retinopathy grading model using a vision transformer-based interactive attention network, achieving 84.32% accuracy and 96.52% mAUC on DeepDRiD, outperforming existing methods with enhanced cross-view semantic interaction and lesion localisation capabilities."
"Spatio-Temporal Deep Learning for Diabetic Retinopathy: A Hybrid CNN-BiLSTM Approach with Attention Mechanism","https://scispace.com/paper/spatio-temporal-deep-learning-for-diabetic-retinopathy-a-f0cllxroith9","2025","Journal Article","","Priya Mishra
Subham Kumar Padhy","10.1109/ic-cgu67042.2025.11337968","","Recent advancements in deep learning models are significantly enhancing the analysis of medical images, that is crucial for the development of reliable diagnostic systems. The research introduces HBDR-Net, a novel deep learning architecture aimed at the early detection and classification of diabetic retinopathy (DR) analysis of retinal fundus images. The proposed model integrates Convolutional Neural Networks (CNNs) for spatial feature extraction with Bidirectional Long Short-Term Memory (Bi-LSTM) networks for temporal relationship modelling. The enables it to detect both spatial structures and indicators of disease progression. A multi-scale feature extraction strategy is used to make the spatial representation even better. The model learn both fine-grained and global features from retinal scans. The temporal dynamics of DR are efficiently harnessed by a Bi-LSTM layer enhanced with an attention mechanism, allowing the model to focus on the most salient sequence components. HBDR-Net works in two benchmark datasets are Kaggle and DRIVE diabetes Retinopathy. The model’s classification accuracies are 93.8% and 96.51%, that is good. This work offers a strong framework for incorporating temporal information into medical image classification tasks.","This study proposes HBDR-Net, a hybrid CNN-BiLSTM model with attention mechanism for early diabetic retinopathy detection and classification from retinal fundus images, achieving 93.8% and 96.51% accuracy on Kaggle and DRIVE datasets, respectively."
"A Multi-Scale Soft-Thresholding Attention Network for Diabetic Retinopathy Recognition","https://scispace.com/paper/a-multi-scale-soft-thresholding-attention-network-for-jbr9if047i1v","2026","Journal Article","Applied Sciences","Xin Ma
Lin Sui
Ruixuan Chen
Taiyo Maeda
Jianting Cao","10.3390/app16020685","","Diabetic retinopathy (DR) is a major cause of preventable vision loss, and its early detection is essential for timely clinical intervention. However, existing deep learning-based DR recognition methods still face two fundamental challenges: substantial lesion-scale variability and significant background noise in retinal fundus images. To address these issues, we propose a lightweight framework named Multi-Scale Soft-Thresholding Attention Network (MSA-Net). The model integrates three components: (1) parallel multi-scale convolutional branches to capture lesions of different spatial sizes; (2) a soft-thresholding attention module to suppress noise-dominated responses; and (3) hierarchical feature fusion to enhance cross-layer representation consistency. A squeeze-and-excitation module is further incorporated for channel recalibration. On the APTOS 2019 dataset, MSA-Net achieves 97.54% accuracy and 0.991 AUC-ROC for binary DR recognition. We further evaluate five-class DR grading on APTOS2019 with 5-fold stratified cross-validation, achieving 82.71 ± 1.25% accuracy and 0.8937 ± 0.0142 QWK, indicating stable performance for ordinal severity classification. With only 4.54 M parameters, MSA-Net remains lightweight and suitable for deployment in resource-constrained DR screening environments.","This study proposes MSA-Net, a lightweight deep learning framework for diabetic retinopathy recognition, achieving 97.54% accuracy and 0.991 AUC-ROC on APTOS 2019, and 82.71% accuracy for ordinal severity classification with 4.54M parameters."
"Early Detection and Severity Classification of Diabetic Retinopathy Using Convolutional Neural Networks","https://scispace.com/paper/early-detection-and-severity-classification-of-diabetic-2tto1ip6i51w","2025","Journal Article","SN computer science","S. A. Karthik
M. Geetha
K Prabhavathi
D Shashank
K. P. Suhaas
M. Narender","10.1007/s42979-025-04361-y","https://scispace.compdf/early-detection-and-severity-classification-of-diabetic-2tto1ip6i51w.pdf","Abstract Diabetic retinopathy (DR) has become a leading cause of blindness, and detection of the condition at an early stage is important for successful treatment. Nonetheless, it is quite difficult to detect DR in its initial stages in areas with a lack of medical care. This research seeks to develop a neural network that will have the ability to (1) detecting the presence or absence of DR, (2) early, detection (3) classification of severity of DR. We used the APTOS DR dataset that contains 3681 fundus images with DR ratings from 0 (no DR) to 4 (severe proliferative DR). Three distinct models were trained: a binary classifier, an early detector, and a severity classifier that use a neural network with three convolutional layers, a global average pooling layer, and three fully connected layers. The models were cross-validated, with a fivefold used, tracking the training and validation accuracy. The binary classifier was able to have a validation accuracy of 96.2% and an AUC of 0.992, which is higher than existing models in the literature. Early detector managed to have 86% accuracy but had difficulty distinguishing between early and severe DR. The accuracy of the severity classifier was 79.4%, being very successful in detecting healthy subjects but failing to classify more severe cases, possibly because of the model’s inability to discriminate against slight differences between later DR degrees. Such results show the effectiveness of the NN usage in the diagnostics of DR and its classification, but still, more work is required for better severity prediction. ","This study develops a convolutional neural network to detect diabetic retinopathy (DR) and classify its severity using the APTOS DR dataset, achieving 96.2% validation accuracy for DR presence, 86% for early detection, and 79.4% for severity classification."
"Automated Grading of Diabetic Retinopathy Using Stacked DR-CNN: A Deep Learning Approach","https://scispace.com/paper/automated-grading-of-diabetic-retinopathy-using-stacked-dr-nilodgzl3gca","2025","Journal Article","","S Elango
R. Praveena
G L Karthik
S Sakthi
A Gansala
Sundara Rajulu Navaneethakrishnan","10.1109/icsss66939.2025.11346326","","There is an immediate need for effective automated screening tools for diabetic retinopathy (DR) since it is a predominant cause of avoidable blindness. This study introduces a Stacked Diabetic Retinopathy Convolutional Neural Network (Stacked DR-CNN), which is intended to more accurately and consistently score the severity of DR. The suggested design allows for the incremental learning of retinal characteristics including microaneurysms, hemorrhages, and exudates by combining many convolutional modules placed in a stacked hierarchy. In difficult fundus pictures, preprocessing techniques like light balance, noise reduction, and contrast enhancement reinforce feature extraction even more. The model is tested across the five conventional severity categories using publicly accessible DR datasets. According to experimental results, the Stacked DR-CNN outperforms conventional single-stage $C N N$ techniques in terms of accuracy, sensitivity, and specificity. The results demonstrate that the suggested method offers a reliable and expandable automated DR grading solution, facilitating teleophthalmology and extensive screening. ","This study introduces Stacked DR-CNN, a deep learning approach for accurate and consistent diabetic retinopathy grading, outperforming conventional CNN techniques in accuracy, sensitivity, and specificity, offering a reliable and expandable automated grading solution."
"Decoding Diabetic Retinopathy Images: A Comparative Analysis of Deep Learning Models for Effective Severity Grading","https://scispace.com/paper/decoding-diabetic-retinopathy-images-a-comparative-analysis-pq8ym0rzw0l2","2025","Journal Article","","Soumya Ranjan Mahanta","10.2174/9798898810450125010008","","Diabetic retinopathy (DR) is a leading cause of vision loss, making early detection and accurate severity assessment crucial for timely intervention. This study evaluated five pre-trained deep-learning models for classifying DR severity levels from fundus images. Encompassing diverse architectures like ResNet50 and EfficientNetB5, the models were extensively trained and validated for generalizability. Performance was assessed using ordinal regression metrics (MAE, MSE, QWK), ROC-AUC, specificity, sensitivity, and visualizations like confusion matrices and model architectures. DenseNet121 and EfficientNetB5 emerged as top performers, with DenseNet121 excelling in precise severity predictions due to its outstanding MAE, MSE, and QWK scores. Confusion matrices provided insights into misclassifications, while ROC-AUC analysis confirmed the models' strong discriminative ability. DenseNet121 and EfficientNetB5 hold significant promise for aiding early DR detection and accurate severity assessment, potentially paving the way for timely intervention and personalized patient care. Future research should focus on fine-tuning strategies and external validation to enhance model generalizability and real-world clinical utility. ",""
