"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Pre-Trained Convolutional Neural Network for Automated Grading of Diabetic Retinopathy","https://scispace.com/paper/pre-trained-convolutional-neural-network-for-automated-7x9rvbb1","2022","Proceedings Article","International Conference on Electrical Engineering and Information Communication Technology","V. Deepa
C. Sathish Kumar
Thomas Cherian","10.1109/ICEEICT53079.2022.9768480","","Diabetic retinopathy is an irreversible eye disease that is a prominent cause of blindness globally. For proper diagnosis and vision protection, it is essential to detect DR early and accurately. In the current scenario it is challenging to detect DR in an automated manner using fundus images. This work investigates the performance of deep learning based CNN models in an effective DR classification. We explore three popular models (Xception, InceptionV3, ResNet50) for the automated categorization of this retinal disease. A comparative study of three pre-trained models are analysed for multi-class DR grading. The simulation results show that the Xception model performs well with 89.8 % classification accuracy. To assess the efficacy of the suggested method, the accuracy, mis-classification rate, quality index, F-score, sensitivity, and specificity of each model are compared.","This work investigates the performance of deep learning based CNN models in an effective DR classification of diabetic retinopathy by exploring three popular models (Xception, InceptionV3, ResNet50) for the automated categorization of this retinal disease."
"Detection of Diabetic Retinopathy using Convolutional Neural Networks for Feature Extraction and Classification (DRFEC)","https://scispace.com/paper/detection-of-diabetic-retinopathy-using-convolutional-neural-230rbnwz","2022","Journal Article","Multimedia Tools and Applications","Dolly Das
Saroj Kr. Biswas
Sivaji Bandyopadhyay","10.1007/s11042-022-14165-4","https://scispace.com/pdf/detection-of-diabetic-retinopathy-using-convolutional-neural-230rbnwz.pdf","Diabetic Retinopathy (DR) is caused as a result of Diabetes Mellitus which causes development of various retinal abrasions in the human retina. These lesions cause hindrance in vision and in severe cases, DR can lead to blindness. DR is observed amongst 80% of patients who have been diagnosed from prolonged diabetes for a period of 10–15 years. The manual process of periodic DR diagnosis and detection for necessary treatment, is time consuming and unreliable due to unavailability of resources and expert opinion. Therefore, computerized diagnostic systems which use Deep Learning (DL) Convolutional Neural Network (CNN) architectures, are proposed to learn DR patterns from fundus images and identify the severity of the disease. This paper proposes a comprehensive model using 26 state-of-the-art DL networks to assess and evaluate their performance, and which contribute for deep feature extraction and image classification of DR fundus images. In the proposed model, ResNet50 has shown highest overfitting in comparison to Inception V3, which has shown lowest overfitting when trained using the Kaggle’s EyePACS fundus image dataset. EfficientNetB4 is the most optimal, efficient and reliable DL algorithm in detection of DR, followed by InceptionResNetV2, NasNetLarge and DenseNet169. EfficientNetB4 has achieved a training accuracy of 99.37% and the highest validation accuracy of 79.11%. DenseNet201 has achieved the highest training accuracy of 99.58% and a validation accuracy of 76.80% which is less than the top-4 best performing models. ","EfficientNetB4 as discussed by the authors is the most optimal, efficient and reliable DL algorithm in detection of diabetic retinopathy, followed by InceptionResNetV2, NasNetLarge and DenseNet169."
"Pre-Trained Convolutional Neural Network for Automated Grading of Diabetic Retinopathy","https://scispace.com/paper/pre-trained-convolutional-neural-network-for-automated-26tewthf","2022","Proceedings Article","2022 First International Conference on Electrical, Electronics, Information and Communication Technologies (ICEEICT)","","10.1109/iceeict53079.2022.9768480","","Diabetic retinopathy is an irreversible eye disease that is a prominent cause of blindness globally. For proper diagnosis and vision protection, it is essential to detect DR early and accurately. In the current scenario it is challenging to detect DR in an automated manner using fundus images. This work investigates the performance of deep learning based CNN models in an effective DR classification. We explore three popular models (Xception, InceptionV3, ResNet50) for the automated categorization of this retinal disease. A comparative study of three pre-trained models are analysed for multi-class DR grading. The simulation results show that the Xception model performs well with 89.8 % classification accuracy. To assess the efficacy of the suggested method, the accuracy, mis-classification rate, quality index, F-score, sensitivity, and specificity of each model are compared. ","In this article , the performance of deep learning based CNN models in an effective diabetic retinopathy (DR) classification was investigated, and three popular models (Xception, InceptionV3, ResNet50) were explored for the automated categorization of this retinal disease."
"Automated Detection of Diabetic Retinopathy Images using Pre-trained Convolutional Neural Network","https://scispace.com/paper/automated-detection-of-diabetic-retinopathy-images-using-pre-20z0wccvmt","2021","Proceedings Article","","V. Deepa
C. Sathish Kumar
Thomas Cherian","10.1109/ICCISC52257.2021.9484967","","Diabetic retinopathy is one of the most common retinal diseases in diabetic patients, resulting in avoidable blindness. Therefore, early detection and grading of retinal images are crucial to reduce the risk of vision loss. Also, the early detection of DR in an automated manner is critical for effective care. The objective of this study is to classify and evaluate the retinal fundus images into two levels. In the current scenario, compared to feature-based image classification techniques, convolutional neural networks have a higher image classification efficiency. This work presents a comparative evaluation of four pre-trained models for binary classification of fundus images. The evaluation output indicates that the Xception model outperforms all the three models with an accuracy of 99.3 %. The efficacy of the pre-trained model is evaluated by comparing the sensitivity, specificity, precision, F-score, and quality index of each model.","In this article, a comparative evaluation of four pre-trained models for binary classification of fundus images is presented, and the evaluation output indicates that the Xception model outperforms all the three models with an accuracy of 99.3 %."
"Hybrid machine learning architecture for automated detection and grading of retinal images for diabetic retinopathy.","https://scispace.com/paper/hybrid-machine-learning-architecture-for-automated-detection-2146skq42l","2020","Journal Article","Journal of medical imaging","Barath Narayanan Narayanan
Russell C. Hardie
Manawaduge Supun De Silva
Nathaniel K. Kueterman","10.1117/1.JMI.7.3.034501","https://scispace.com/pdf/hybrid-machine-learning-architecture-for-automated-detection-2146skq42l.pdf","Purpose: Diabetic retinopathy is the leading cause of blindness, affecting over 93 million people An automated clinical retinal screening process would be highly beneficial and provide a valuable second opinion for doctors worldwide A computer-aided system to detect and grade the retinal images would enhance the workflow of endocrinologists
Approach: For this research, we make use of a publicly available dataset comprised of 3662 images We present a hybrid machine learning architecture to detect and grade the level of diabetic retinopathy (DR) severity We also present and compare simple transfer learning-based approaches using established networks such as AlexNet, VGG16, ResNet, Inception-v3, NASNet, DenseNet, and GoogLeNet for DR detection For the grading stage (mild, moderate, proliferative, or severe), we present an approach of combining various convolutional neural networks with principal component analysis for dimensionality reduction and a support vector machine classifier We study the performance of these networks under different preprocessing conditions
Results: We compare these results with various existing state-of-the-art approaches, which include single-stage architectures We demonstrate that this architecture is more robust to limited training data and class imbalance We achieve an accuracy of 984% for DR detection and an accuracy of 963% for distinguishing severity of DR, thereby setting a benchmark for future research efforts using a limited set of training images
Conclusions: Results obtained using the proposed approach serve as a benchmark for future research efforts We demonstrate as a proof-of-concept that an automated detection and grading system could be developed with a limited set of images and labels This type of independent architecture for detection and grading could be used in areas with a scarcity of trained clinicians based on the necessity","A hybrid machine learning architecture to detect and grade the level of diabetic retinopathy (DR) severity is presented as a proof-of-concept that an automated detection and grading system could be developed with a limited set of images and labels."
"Automated detection of diabetic retinopathy using custom convolutional neural network","https://scispace.com/paper/automated-detection-of-diabetic-retinopathy-using-custom-lelusm2a","2022","Journal Article","Journal of X-ray Science and Technology","Saleh Albahli
Ghulam Nabi Ahmad Hassan Yar","10.3233/xst-211073","","Diabetic retinopathy is an eye deficiency that affects retina as a result of the patient having diabetes mellitus caused by high sugar levels, which may eventually lead to macular edema. The objective of this study is to design and compare several deep learning models that detect severity of diabetic retinopathy, determine risk of leading to macular edema, and segment different types of disease patterns using retina images. Indian Diabetic Retinopathy Image Dataset (IDRiD) dataset was used for disease grading and segmentation. Since images of the dataset have different brightness and contrast, we employed three techniques for generating processed images from the original images, which include brightness, color and, contrast (BCC) enhancing, color jitters (CJ), and contrast limited adaptive histogram equalization (CLAHE). After image preporcessing, we used pre-trained ResNet50, VGG16, and VGG19 models on these different preprocessed images both for determining the severity of the retinopathy and also the chances of macular edema. UNet was also applied to segment different types of diseases. To train and test these models, image dataset was divided into training, testing, and validation data at 70%, 20%, and 10% ratios, respectively. During model training, data augmentation method was also applied to increase the number of training images. Study results show that for detecting the severity of retinopathy and macular edema, ResNet50 showed the best accuracy using BCC and original images with an accuracy of 60.2% and 82.5%, respectively, on validation dataset. In segmenting different types of diseases, UNet yielded the highest testing accuracy of 65.22% and 91.09% for microaneurysms and hard exudates using BCC images, 84.83% for optic disc using CJ images, 59.35% and 89.69% for hemorrhages and soft exudates using CLAHE images, respectively. Thus, image preprocessing can play an important role to improve efficacy and performance of deep learning models.","Several deep learning models that detect severity of diabetic retinopathy, determine risk of leading to macular edema, and segment different types of disease patterns using retina images are designed and compared."
"Diabetic Retinopathy Detection and Grading using Deep learning","https://scispace.com/paper/diabetic-retinopathy-detection-and-grading-using-deep-1nd0i124","2022","Journal Article","Menoufia Journal of Electronic Engineering Research","M.A. Berbar","10.21608/mjeer.2022.138003.1057","","One of the complications of diabetes disease is diabetic retinopathy (DR). Diabetic patients may suffer from total loss of sight. That's if it is not detected and medicated early enough. The early detection of DR is very important during funds screening on a regular basis. Detection and grading of DR are difficult because most fundus images suffer from undersaturation and noise. This paper proposes a new enhancement process as a solution to the poor quality of fundus images. It also proposes two architectures for convolutional neural network (CNN) models. The first one is the binary classifier of DR images into normal and abnormal. The second CNN architecture to classify the severity grades of DR. In this study, we also utilized different pre-trained convolutional neural network models to show the impact on the performance of the use of transfer learning from pre-trained CNN models vs newly defined architectures. The pre-trained CNN models and the two new proposed CNN models are tested using Messidor1, Messidor2, and Kaggle EyePACS datasets. The proposed binary classifier model results in F1-scores of 0.9387, 0.9629, and 0.9430 on the Messidor-1, Messidor-2, and EyePACS datasets, respectively. The proposed second model classifies the five grades with an F1-score of 0.9133, 0.9226, and 0.9393 on the Messidor1, Messidor2, and Kaggle EyePACS datasets, respectively. The new proposed CNN model proved its reliability and efficiency in detecting DR and classifying severity grades of DR in fundus images. Preprocessing techniques enhanced the performance by 10.83% of accuracy and 0.13037 in AUC using the binary model. Keywords— Diabetic Retinopathy; Convolutional Neural Network; Fundus images; Deep learning.","The new proposed CNN model proved its reliability and efficiency in detecting DR and classifying severity grades of DR in fundus images and two architectures for convolutional neural network (CNN) models were proposed."
"Diabetic retinopathy severity classification using convolutional neural network withtransfer learning","https://scispace.com/paper/diabetic-retinopathy-severity-classification-using-uczo8jfwyhbu","2022","Journal Article","","Pranajit Kumar Das","10.58837/chula.the.2022.1205","","Diabetic Retinopathy is a common retina disease caused by diabetes that is very difficult to diagnose initially because of its asymptomatic nature, which leads to permanent vision loss. Early and accurate detection of diabetic retinopathy is an effective way to prevent blindness. While screening programs are the most effective means of detecting diabetic retinopathy, it has various limitations like time consuming, laborious tasks, require a lot of expert ophthalmologists and technicians with standardized medical equipment. Automatic diabetic retinopathy classification using artificial intelligence and computer vision techniques mostly overcome the above-mentioned limitations despite it still being a challenging task. In this study, pretrained CNN models are applied via transfer learning for diabetic retinopathy classification using retinal fundus images. The MESSIDOR, MESSIDOR-2 and DDR datasets are used in this study. VGG16, InceptionV3 and MobileNet architectures are used for binary classification via transfer learning using the MESSIDOR and MESSIDOR-2, and the highest 84% accuracy is achieved by InceptionV3. The performance of two lightweight CNN models: MobileNet and MobileNetV2 are evaluated for binary and multiclass classification using the DDR dataset. The MobileNet model performed well than Mobilenetv2 in binary and multiclass classification. MobileNet achieved 80% and 71% accuracy whereas mobileNetV2 shows 79% and 69% in binary and multiclass classification, respectively. ","This study applies transfer learning to classify diabetic retinopathy severity using retinal fundus images with pre-trained CNN models, achieving up to 84% accuracy with InceptionV3, and 80% accuracy with MobileNet for binary classification."
"Diabetic Retinopathy Classification Using CNN and Hybrid Deep Convolutional Neural Networks","https://scispace.com/paper/diabetic-retinopathy-classification-using-cnn-and-hybrid-2lc7p7wa","2022","Journal Article","Symmetry","R Yasashvini
M Sarobin
Rukmani Panjanathan
S. Graceline Jasmine
L. Jani Anbarasi","10.3390/sym14091932","https://scispace.com/pdf/diabetic-retinopathy-classification-using-cnn-and-hybrid-2lc7p7wa.pdf","Diabetic Retinopathy (DR) is an eye condition that mainly affects individuals who have diabetes and is one of the important causes of blindness in adults. As the infection progresses, it may lead to permanent loss of vision. Diagnosing diabetic retinopathy manually with the help of an ophthalmologist has been a tedious and a very laborious procedure. This paper not only focuses on diabetic retinopathy detection but also on the analysis of different DR stages, which is performed with the help of Deep Learning (DL) and transfer learning algorithms. CNN, hybrid CNN with ResNet, hybrid CNN with DenseNet are used on a huge dataset with around 3662 train images to automatically detect which stage DR has progressed. Five DR stages, which are 0 (No DR), 1 (Mild DR), 2 (Moderate), 3 (Severe) and 4 (Proliferative DR) are processed in the proposed work. The patient’s eye images are fed as input to the model. The proposed deep learning architectures like CNN, hybrid CNN with ResNet, hybrid CNN with DenseNet 2.1 are used to extract the features of the eye for effective classification. The models achieved an accuracy of 96.22%, 93.18% and 75.61% respectively. The paper concludes with a comparative study of the CNN, hybrid CNN with ResNet, hybrid CNN with DenseNet architectures that highlights hybrid CNN with DenseNet as the perfect deep learning classification model for automated DR detection.","A comparative study of the CNN, hybrid CNN with ResNet, hybridCNN with DenseNet architectures is concluded that highlights hybrid CNNWithDenseNet as the perfect deep learning classification model for automated DR detection."
"Diabetic Retinopathy Screening Using Custom-Designed Convolutional Neural Network.","https://scispace.com/paper/diabetic-retinopathy-screening-using-custom-designed-15o50008e4","2021","Posted Content","arXiv: Image and Video Processing","Fahman Saeed
Muhammad Hussain
Hatim Aboalsamh
Fadwa Al Adel
Adi Mohammed Al Owaifeer","","https://arxiv.org/pdf/2110.03877","The prevalence of diabetic retinopathy (DR) has reached 34.6% worldwide and is a major cause of blindness among middle-aged diabetic patients. Regular DR screening using fundus photography helps detect its complications and prevent its progression to advanced levels. As manual screening is time-consuming and subjective, machine learning (ML) and deep learning (DL) have been employed to aid graders. However, the existing CNN-based methods use either pre-trained CNN models or a brute force approach to design new CNN models, which are not customized to the complexity of fundus images. To overcome this issue, we introduce an approach for custom-design of CNN models, whose architectures are adapted to the structural patterns of fundus images and better represent the DR-relevant features. It takes the leverage of k-medoid clustering, principal component analysis (PCA), and inter-class and intra-class variations to automatically determine the depth and width of a CNN model. The designed models are lightweight, adapted to the internal structures of fundus images, and encode the discriminative patterns of DR lesions. The technique is validated on a local dataset from King Saud University Medical City, Saudi Arabia, and two challenging benchmark datasets from Kaggle: EyePACS and APTOS2019. The custom-designed models outperform the famous pre-trained CNN models like ResNet152, Densnet121, and ResNeSt50 with a significant decrease in the number of parameters and compete well with the state-of-the-art CNN-based DR screening methods. The proposed approach is helpful for DR screening under diverse clinical settings and referring the patients who may need further assessment and treatment to expert ophthalmologists.","In this paper, the authors proposed an approach for custom-design of CNN models, whose architectures are adapted to the structural patterns of fundus images and better represent the DR-relevant features."
"Designing the Architecture of a Convolutional Neural Network Automatically for Diabetic Retinopathy Diagnosis","https://scispace.com/paper/designing-the-architecture-of-a-convolutional-neural-network-1aqr6vys","2023","Journal Article","Mathematics","SON","10.3390/math11020307","https://scispace.com/pdf/designing-the-architecture-of-a-convolutional-neural-network-1aqr6vys.pdf","Diabetic retinopathy (DR) is a leading cause of blindness in middle-aged diabetic patients. Regular screening for DR using fundus imaging aids in detecting complications and delays the progression of the disease. Because manual screening takes time and is subjective, deep learning has been used to help graders. Pre-trained or brute force CNN models are used in existing DR grading CNN-based approaches that are not suited to fundus image complexity. To solve this problem, we present a method for automatically customizing CNN models based on fundus image lesions. It uses k-medoid clustering, principal component analysis (PCA), and inter-class and intra-class variations to determine the CNN model’s depth and width. The designed models are lightweight, adapted to the internal structures of fundus images, and encode the discriminative patterns of DR lesions. The technique is validated on a local dataset from King Saud University Medical City, Saudi Arabia, and two challenging Kaggle datasets: EyePACS and APTOS2019. The auto-designed models outperform well-known pre-trained CNN models such as ResNet152, DenseNet121, and ResNeSt50, as well as Google’s AutoML and Auto-Keras models based on neural architecture search (NAS). The proposed method outperforms current CNN-based DR screening methods. The proposed method can be used in various clinical settings to screen for DR and refer patients to ophthalmologists for further evaluation and treatment. ","In this paper , a method for automatically customizing CNN models based on fundus image lesions is presented, which uses k-medoid clustering, principal component analysis (PCA), and inter-class and intra-class variations to determine the CNN model's depth and width."
"Comparison of Image Pre-processing for Classifying Diabetic Retinopathy Using Convolutional Neural Networks","https://scispace.com/paper/comparison-of-image-pre-processing-for-classifying-diabetic-3aydwr1x","2022","Book Chapter","","Jeremy Knox","10.1007/978-3-030-96305-7_18","","Diabetes mellitus (DM) is a global health problem that results in different conditions, and one of the most problematic is diabetic retinopathy (DR), as it may have no symptoms in its early stages and can leave the patient completely blind. Some authors have created different convolutional neural network (CNN) models for the detection and classification of DR and thus help experts when deciding the best treatment for the patient. To create a CNN model, it is desirable to pre-process the dataset to improve image classification accuracy. For this reason, this work aims to compare the mean accuracy of two CNN models: the first one using three convolution layers, while the second one uses ten layers. For this work, to test the proposed models, the APTOS 2019 database is used with four different pre-processing types. The importance of applying pre-processing is reflected in the improvement of the precision results obtained by the CNNs models. Because of this, it is preferable to apply the best possible pre-processing to the database. For the comparisons, the work was carried out with two case studies: binary and multiclass (five stages of DR). The obtained results were that, for the binary case, the highest mean accuracy obtained was by the second pre-processing (using the CNN model of depth 3) with 0.94. In the case of multiclass problem, the best mean accuracy was also obtained by the second pre-processing (using the CNN model of depth 3) with 0.74. ","In this article , the authors compare the mean accuracy of two CNN models: the first one using three convolution layers, while the second one using ten layers, to test the proposed models, the APTOS 2019 database is used with four different preprocessing types."
"Diabetic Retinopathy Detection using Transfer Learning from Pre-trained Convolutional Neural Network Models","https://scispace.com/paper/diabetic-retinopathy-detection-using-transfer-learning-from-25hg3eai","2022","Posted Content","","","10.36227/techrxiv.18515357.v1","https://www.techrxiv.org/articles/preprint/Diabetic_Retinopathy_Detection_using_Transfer_Learning_from_Pre-trained_Convolutional_Neural_Network_Models/18515357/1/files/33283754.pdf","&lt;p&gt;1. We developed a novel predictive model based on Efficient Net b3 pre-trained Convolutional Neural Network for reliable classification of Diabetic Retinopathy into 5 Stages, namely: 0 – No DR, 1 – Mild DR, 2 – Moderate DR, 3 – Severe DR, 4 – Proliferate DR. These 5 stages are based on the severity of diabetic retinopathy. Since treatment varies based on the severity of diabetic retinopathy. So, if 5 stages are predicted appropriately then it helps doctor to diagnose the patient based on the stage.&lt;/p&gt; &lt;p&gt; &lt;/p&gt; &lt;p&gt;2. We used three different pre-trained CNN models: VGG Net, Res Net (which are scaled by their depth to get higher versions), and Efficient Net (which uses an efficient compound scaling method that scales width, height, and resolution to get higher versions). We observed Efficient Net could classify the images into more than one class, unlike Res Net and VGG Net. The reason could be models like Res Net and VGG Net is not capable of extracting complex features from all the stages of diabetic retinopathy.&lt;/p&gt; &lt;p&gt; &lt;/p&gt; &lt;p&gt;3. We considered quadratic weighted kappa as the primary evaluation metric because it considers the level of disagreement between the actual label and predicted label, unlike accuracy, F1-score, etc. When one class is detected with high probability and other classes aren’t detected metrics like accuracy can be higher because they do not consider the level of disagreement whereas the quadratic weighted kappa considers it and gives the low score or zero itself. Hence, quadratic weighted kappa is a reliable metric for this project.&lt;/p&gt; &lt;p&gt; &lt;/p&gt; &lt;p&gt;4. We achieved a quadratic weighted kappa of 0.85 using Efficient Net b3 trained for 60 epochs on the resized version of a dataset containing digital fundus images of retina taken from Kaggle.&lt;/p&gt; &lt;p&gt; &lt;/p&gt; ","In this paper , a novel predictive model based on Efficient net b3 pre-trained Convolutional Neural Network for reliable classification of diabetic retinopathy into 5 stages, namely: 0 - No DR, 1 - Mild DR, 2 - Moderate DR, 3 - Severe DR, 4 - Proliferate DR, and 5 -Probabilistic DR."
"Diabetic Retinopathy Detection using Transfer Learning from Pre-trained Convolutional Neural Network Models","https://scispace.com/paper/diabetic-retinopathy-detection-using-transfer-learning-from-hd3clv1g","2022","Posted Content","","Sai Venkatesh Chilukoti
Anthony S. Maida
Xiali Hei","10.36227/techrxiv.18515357","https://www.techrxiv.org/articles/preprint/Diabetic_Retinopathy_Detection_using_Transfer_Learning_from_Pre-trained_Convolutional_Neural_Network_Models/18515357/1/files/33283754.pdf","1. We
developed a novel predictive model based on Efficient Net b3 pre-trained
Convolutional Neural Network for reliable classification of Diabetic
Retinopathy into 5 Stages, namely: 0 – No DR, 1 – Mild DR, 2 – Moderate DR, 3 –
Severe DR, 4 – Proliferate DR. These 5 stages are based on the severity of
diabetic retinopathy. Since treatment varies based on the severity of diabetic
retinopathy. So, if 5 stages are predicted appropriately then it helps doctor
to diagnose the patient based on the stage.

 

2. We used
three different pre-trained CNN models: VGG Net, Res Net (which are scaled by
their depth to get higher versions), and Efficient Net (which uses an efficient
compound scaling method that scales width, height, and resolution to get higher
versions). We observed Efficient Net could classify the images into more than
one class, unlike Res Net and VGG Net. The reason could be models like Res Net
and VGG Net is not capable of extracting complex features from all the stages
of diabetic retinopathy.

 

3. We
considered quadratic weighted kappa as the primary evaluation metric because it
considers the level of disagreement between the actual label and predicted
label, unlike accuracy, F1-score, etc. When one class is detected with high probability
and other classes aren’t detected metrics like accuracy can be higher because
they do not consider the level of disagreement whereas the quadratic weighted
kappa considers it and gives the low score or zero itself. Hence, quadratic
weighted kappa is a reliable metric for this project.

 

4. We
achieved a quadratic weighted kappa of 0.85 using Efficient Net b3 trained for
60 epochs on the resized version of a dataset containing digital fundus images
of retina taken from Kaggle.

","A novel predictive model based on Efficient Net b3 pre-trained Convolutional Neural Network for reliable classification of Diabetic Retinopathy into 5 Stages, namely: 0 – No DR, 1 – Mild DR, 2 – Moderate DR, 3 – Severe DR, 4 – Proliferate DR and quadratic weighted kappa is developed."
"Combining Transfer Learning with Retinal Lesions Features for Accurate Detection of Diabetic Retinopathy","https://scispace.com/paper/combining-transfer-learning-with-retinal-lesions-features-1c4lquuf","2022","Posted Content","","Karsten Müller","10.1101/2022.09.23.22280273","","Abstract Diabetic retinopathy (DR) is a late microvascular complication of Diabetes Mellitus (DM) that could lead to permanent blindness in patients, without early detection. Although adequate management of DM via regular eye examination can preserve vision in in 98% of the DR cases, DR screening and diagnoses based on clinical lesion features devised by expert clinicians; are costly, time-consuming and not sufficiently accurate. This raises the requirements for Artificial Intelligent (AI) systems which can accurately detect DR automatically and thus preventing DR before affecting vision. Hence, such systems can help clinician experts in certain cases and aid ophthalmologists in rapid diagnoses. To address such requirements, several approaches have been proposed in the literature that use Machine Learning (ML) and Deep Learning (DL) techniques to develop such systems. However, these approaches ignore the highly valuable clinical lesion features that could contribute significantly to the accurate detection of DR. Therefore, in this study we introduce a framework called DR-detector that employs the Extreme Gradient Boosting (XGBoost) ML model trained via the combination of the features extracted by the pretrained convolutional neural networks commonly known as transfer learning (TL) models and the clinical retinal lesion features for accurate detection of DR. The retinal lesion features are extracted via image segmentation technique using the UNET DL model and captures exudates (EXs), microaneurysms (MAs), and hemorrhages (HEMs) that are relevant lesions for DR detection. The feature combination approach implemented in DR-detector has been applied to two common TL models in the literature namely VGG-16 and ResNet-50. We trained the DR-detector model using a training dataset comprising of 1840 color fundus images collected from e-ophtha, retinal lesions and APTOS 2019 Kaggle datasets of which 920 images are healthy. To validate the DR-detector model, we test the model on external dataset that consists of 81 healthy images collected from High-Resolution Fundus (HRF) dataset and MESSIDOR-2 datasets and 81 images with DR signs collected from Indian Diabetic Retinopathy Image Dataset (IDRID) dataset annotated for DR by expert. The experimental results show that the DR-detector model achieves a testing accuracy of 100% in detecting DR after training it with the combination of ResNet-50 and lesion features and 99.38% accuracy after training it with the combination of VGG-16 and lesion features. More importantly, the results also show a higher contribution of specific lesion features toward the performance of the DR-detector model. For instance, using only the hemorrhages feature to train the model, our model achieves an accuracy of 99.38 in detecting DR, which is higher than the accuracy when training the model with the combination of all lesion features (89%) and equal to the accuracy when training the model with the combination of all lesions and VGG-16 features together. This highlights the possibility of using only the clinical features, such as lesions that are clinically interpretable, to build the next generation of robust artificial intelligence (AI) systems with great clinical interpretability for DR detection. The code of the DR-detector framework is available on GitHub at https://github.com/Janga-Lab/DR-detector and can be readily employed for detecting DR from retinal image datasets. ","Janga et al. as discussed by the authors proposed a DR-detector that employs the Extreme Gradient Boosting (XGBoost) ML model trained via the combination of the features extracted by the pretrained convolutional neural networks commonly known as transfer learning (TL) models and the clinical retinal lesion features for accurate detection of diabetic retinopathy."
"Blended Multi-Modal Deep ConvNet Features for Diabetic Retinopathy Severity Prediction","https://scispace.com/paper/blended-multi-modal-deep-convnet-features-for-diabetic-17n3rsbzsf","2020","Journal Article","Electronics","Jyostna Devi Bodapati
Veeranjaneyulu Naralasetti
Shaik Nagur Shareef
Saqib Hakak
Muhammad Bilal
Praveen Kumar Reddy Maddikunta
Ohyun Jo","10.3390/ELECTRONICS9060914","https://www.mdpi.com/2079-9292/9/6/914/pdf","Diabetic Retinopathy (DR) is one of the major causes of visual impairment and blindness across the world. It is usually found in patients who suffer from diabetes for a long period. The major focus of this work is to derive optimal representation of retinal images that further helps to improve the performance of DR recognition models. To extract optimal representation, features extracted from multiple pre-trained ConvNet models are blended using proposed multi-modal fusion module. These final representations are used to train a Deep Neural Network (DNN) used for DR identification and severity level prediction. As each ConvNet extracts different features, fusing them using 1D pooling and cross pooling leads to better representation than using features extracted from a single ConvNet. Experimental studies on benchmark Kaggle APTOS 2019 contest dataset reveals that the model trained on proposed blended feature representations is superior to the existing methods. In addition, we notice that cross average pooling based fusion of features from Xception and VGG16 is the most appropriate for DR recognition. With the proposed model, we achieve an accuracy of 97.41%, and a kappa statistic of 94.82 for DR identification and an accuracy of 81.7% and a kappa statistic of 71.1% for severity level prediction. Another interesting observation is that DNN with dropout at input layer converges more quickly when trained using blended features, compared to the same model trained using uni-modal deep features.","In this article, features extracted from multiple pre-trained ConvNet models are blended using proposed multi-modal fusion module to derive optimal representation of retinal images that further helps to improve the performance of DR recognition models."
"Blended Multi-Modal Deep ConvNet Features for Diabetic Retinopathy Severity Prediction","https://scispace.com/paper/blended-multi-modal-deep-convnet-features-for-diabetic-ifghah8o3ie3","2022","Repository","","Bilal M
Jo o","10.48550/arxiv.2006.00197","","Diabetic Retinopathy (DR) is one of the major causes of visual impairment and blindness across the world. It is usually found in patients who suffer from diabetes for a long period. The major focus of this work is to derive optimal representation of retinal images that further helps to improve the performance of DR recognition models. To extract optimal representation, features extracted from multiple pre-trained ConvNet models are blended using proposed multi-modal fusion module. These final representations are used to train a Deep Neural Network (DNN) used for DR identification and severity level prediction. As each ConvNet extracts different features, fusing them using 1D pooling and cross pooling leads to better representation than using features extracted from a single ConvNet. Experimental studies on benchmark Kaggle APTOS 2019 contest dataset reveals that the model trained on proposed blended feature representations is superior to the existing methods. In addition, we notice that cross average pooling based fusion of features from Xception and VGG16 is the most appropriate for DR recognition. With the proposed model, we achieve an accuracy of 97.41%, and a kappa statistic of 94.82 for DR identification and an accuracy of 81.7% and a kappa statistic of 71.1% for severity level prediction. Another interesting observation is that DNN with dropout at input layer converges more quickly when trained using blended features, compared to the same model trained using uni-modal deep features. ","This study proposes a multi-modal deep ConvNet feature fusion approach for Diabetic Retinopathy (DR) severity prediction, achieving 97.41% accuracy and 94.82 kappa statistic for DR identification, and 81.7% accuracy and 71.1% kappa statistic for severity level prediction."
