"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Enhancing diabetic retinopathy detection using cnn ensembles and grad-cam on retinal fundus images","https://scispace.com/paper/enhancing-diabetic-retinopathy-detection-using-cnn-ensembles-iibmqpk453kk","2025","Journal Article","","Araoluwa Simileolu Filani
OLASUPO MODUPE ADEGOKE
ADEMOLA TOLUWASE AMUDIPE
Araoluwa Simileolu Filani
OLASUPO MODUPE ADEGOKE
ADEMOLA TOLUWASE AMUDIPE","10.70382/tijsrat.v09i9.063","https://scispace.compdf/enhancing-diabetic-retinopathy-detection-using-cnn-ensembles-iibmqpk453kk.pdf","Diabetic Retinopathy (DR) is a progressive eye disease and a leading cause of blindness among individuals with diabetes. Early detection is critical for preventing irreversible vision loss. In this paper, we propose an automated DR detection system using deep learning and ensemble methods to improve classification accuracy across five DR severity levels. The system was trained on the APTOS 2019 Blindness Detection dataset comprising 3,662 retinal fundus images. Three convolutional neural network (CNN) models-ResNet18, ResNet50, and EfficientNetB3-were implemented individually and then combined using ensemble techniques: majority voting, weighted voting, and stacked ensemble with a random forest meta-classifier. Image preprocessing techniques such as LAB color conversion, CLAHE, denoising, and data augmentation were used to enhance diagnostic features. The ensemble models significantly outperformed the individual CNNs, with the stacked ensemble achieving the best results: 85.27% accuracy, 0.933 ROC AUC, and 0.7352 PR AUC. The system's interpretability was improved using Grad-CAM, providing visual heatmaps of model decision regions. These results demonstrate that ensemble learning, coupled with interpretable AI, offers a robust and clinically relevant approach to DR detection. ",""
"Artificial Intelligence for Diabetic Retinopathy Screening: Performance of Deep Learning Models","https://scispace.com/paper/artificial-intelligence-for-diabetic-retinopathy-screening-nlt2iyelr31u","2025","Journal Article","European Journal of Public Health","F Zaier
M. Zribi","10.1093/eurpub/ckaf161.318","","Abstract Background Diabetic Retinopathy (DR) remains a leading cause of preventable blindness, with rising prevalence particularly in low-resource settings. Traditional DR screening relies on specialist ophthalmologic assessment, posing barriers to early detection. Recent advances in deep learning have enabled the development of automated tools that may enhance the scalability and accessibility of DR screening. Objectives To compare the performance of two convolutional neural network (CNN) architectures-EfficientNet-B5 and ResNet-50-for automated DR detection using publicly available retinal fundus image datasets. Methods We utilized a transfer learning approach on two large datasets: EyePACS 2015 (n = 35,126) for training/validation and APTOS 2019 (n = 3,662) for external testing. Images were preprocessed with resizing, cropping, and contrast enhancement. The EfficientNet-B5 and ResNet-50 models were independently trained and evaluated using key metrics: accuracy, sensitivity, specificity, area under the ROC curve (AUC), and Quadratic Weighted Kappa (QWK), with classification across DR severity levels. Results EfficientNet-B5 achieved a QWK of 92%, sensitivity of 98%, specificity of 93%, and AUC of 96% on the test dataset. ResNet-50 demonstrated similarly high performance with an accuracy of 96%, QWK of 86%, sensitivity of 94%, specificity of 97%, and AUC of 96%. Both models showed robust generalization across severity grades, indicating strong discriminative capabilities. Conclusions The results highlighted that our models are viable architectures for AI-driven DR screening, with EfficientNet-B5 showing slightly higher agreement scores and ResNet-50 offering stronger specificity. These models hold promise for deployment in DR screening programs, especially in resource-limited settings where ophthalmologic expertise is scarce. Future work should focus on clinical validation and integration into public health systems to improve early DR detection and reduce vision-related morbidity. Key messages • Integrating artificial intelligence (AI) into diabetic retinopathy screening can enhance early detection and support equitable access to eye care, particularly in resource-limited settings. • AI-based screening tools offer a scalable and effective approach to strengthen public health strategies aimed at preventing vision loss from diabetic complications. ",""
"Diabetic Retinopathy Classification on Fundus Images Using YOLOv11 and CNN-Based Architectures","https://scispace.com/paper/diabetic-retinopathy-classification-on-fundus-images-using-o971peo32zyh","2025","Proceedings Article","","Alican Akca
Elif Nur Koprulu
Burcu Bektas Gunes
Fırat Kaçar","10.1109/iceccme64568.2025.11277647","","Diabetic Retinopathy (DR) is a leading cause of vision impairment globally, driven by the rising prevalence of diabetes. Early and accurate diagnosis of DR through fundus imaging is crucial to prevent irreversible vision loss. Traditional manual examination methods are time-consuming, costly, and prone to inter-observer variability, creating a pressing need for automated solutions. In this study, we propose a deep learning-based approach for the classification of DR severity levels using fundus images. We evaluated several state-of-theart convolutional neural network (CNN) architectures-including VGG-16, MobileNetV2, EfficientNetB0, ResNet-50, VGG-19, and ConvNeXt-XLarge-and YOLOv11 for classification tasks. these models were trained and tested on annotated fundus datasets to classify DR into different severity stages, namely Grade 0 (No DR), Grade 1 (Mild DR), Grade 2 (Moderate DR), Grade 3 (Severe Non-Proliferative DR), and Grade 4 (Proliferative DR). Among these, YOLOv11 achieved the highest classification performance, demonstrating superior ability in severity grading.","This study proposes a deep learning-based approach for Diabetic Retinopathy (DR) classification using fundus images, evaluating six CNN architectures and YOLOv11, with YOLOv11 achieving the highest classification performance for DR severity grading."
"A Deep Hybrid Approach for Automated Detection and Grading of Diabetic Retinopathy","https://scispace.com/paper/a-deep-hybrid-approach-for-automated-detection-and-grading-n2roc1qpog6i","2025","Journal Article","","Amna Ikram
Sadaf Jamil Abbasi
Ali Daud
AzharAbdullah Imran","10.1109/icet66147.2025.11321436","","Diabetic retinopathy (DR) is a serious global public health issue related to preventable blindness. Subsequently, timely and accurate evaluation of the condition is paramount. Herein, we propose a new deep learning architecture, HybridVisionNet, for the automated multi-class classification of diabetic retinopathy in fundus images. HybridVisionNet combines the representational capabilities of both ResNet50 and the Vision Transformer (ViT) architecture. It seamlessly integrates convolution and self-attention mechanisms to effectively harness the local and global feature representation powers. The model was trained using a balanced dataset achieved via random oversampling techniques and was subsequently fine-tuned for performance using sophisticated strategies to promote generalized performance, which included resizing and normalization, flipping, and color jittering. In the five-class diabetic retinopathy classification task, HybridVisionNet demonstrated consistent superiority across all classification tasks, achieving an average precision (0.9355), recall (0.9360), F1 score (0.9352), and accuracy (0.9360). Hy-bridVisionNet also attained high scores of 0.9201 and 0.9198, respectively, which, when coupled with the near 1.0 ROC-AUC scores across all stages of diabetic retinopathy, indicated the high, robust performance of the model. The findings indicate that HybridVisionNet is a dependable and time-saving approach for the early detection and staging of diabetic retinopathy, which may assist in clinical decision-making, along with improving patient care and prognosis. ","This study proposes HybridVisionNet, a deep learning model combining ResNet50 and ViT, for automated diabetic retinopathy detection and grading in fundus images, achieving high precision, recall, F1 score, and accuracy in a five-class classification task."
"Deep-Ultranet: Diabetic Retinopathy Grading System Using Ultra-Widefield Retinal Images","https://scispace.com/paper/deep-ultranet-diabetic-retinopathy-grading-system-using-ee68zf2iqdx9","2025","Journal Article","THE SCIENTIFIC TEMPER","Syed Amin Jameel
Abdul Rahim Mohamed Shanavas","10.58414/scientifictemper.2025.16.12.14","","Diabetic Retinopathy (DR) is a complication due to diabetes that affects human vision. An automated and more accurate classification system is required for DR diagnosis to avoid blindness worldwide. This study presents a novel deep learning-based framework, Deep-UltraNet, designed for grading DR using Ultra-Wide Field (UWF) retinal images. The proposed system combines the strengths of dual colour space analysis (RGB and Lab) to enhance diagnostic precision. It integrates advanced preprocessing techniques, including bicubic interpolation and colour space conversion, followed by deep feature extraction through a custom Convolutional Neural Network (CNN) architecture. The custom CNN consists of four convolutional blocks using 3×3 kernels, max pooling layers, and fully connected layers for classification into four DR severity levels. The classification employs a neural network optimized with the Adam optimizer and trained via 10-fold cross-validation on the DeepDRiD dataset. The experimental results show that the proposed Deep-UltraNet provides 99.16% detection accuracy that surpasses state-of-the-art architectures such as VGG16, ResNet, and DeepUWF.","This study presents Deep-UltraNet, a deep learning-based framework for grading Diabetic Retinopathy using Ultra-Wide Field retinal images, achieving 99.16% detection accuracy through a custom CNN architecture and 10-fold cross-validation on the DeepDRiD dataset."
"Diabetic Retinopathy Detection and Classification Using Pre-Trained CNN Architectures and Vision Transformers","https://scispace.com/paper/diabetic-retinopathy-detection-and-classification-using-pre-uuwhsvq4sw6d","2025","Proceedings Article","","Sahana Lokesh R
Ujwal R U","10.1109/inspire67328.2025.11300560","","Diabetic retinopathy (DR) is a significant complication of diabetes and a leading cause of vision impairment globally. Early detection and treatment are crucial for preventing severe consequences. However, manual screening is time-consuming and resource-intensive. Automated solutions employing deep learning have demonstrated potential in mitigating these challenges by facilitating accurate, efficient, and scalable DR classification. This study presents a robust ensemble framework that combines pre-trained deep learning models, such as EfficientNet-B1, VGG19, ResNet-50, Inception v3, DenseNet-121, and ViT-B/16, to classify retinal fundus images into multiple stages of DR. The dataset is preprocessed using resizing, normalization, and augmentation techniques to ensure model generalization and address class imbalance. This approach underscores the potential for deploying ensemble-based deep learning systems in practical DR screening applications, offering a scalable and impactful solution for healthcare.","This study presents an ensemble framework combining pre-trained CNN and Vision Transformer models to classify diabetic retinopathy stages in retinal fundus images, demonstrating a scalable and impactful solution for early DR detection and treatment."
"Diabetic retinopathy detection system using hybrid convolutional neural network","https://scispace.com/paper/diabetic-retinopathy-detection-system-using-hybrid-uoduk2wlvnx6","2025","Journal Article","","Jehoiada Wong
Ivan Sebastian Edbert","10.1109/icimcis68501.2025.11327102","","Diabetic retinopathy (DR) screening systems often drop 15–20% of performance when moving different clinics because of the data differences. Pure CNNs often miss the big picture, while Transformers overlook tiny details. To tackle this, we ran a head to head test of hybrid CNN-Transformer models across datasets. We trained six top models—classic CNNs like InceptionV3, ResNet50, and DenseNet121; pure Transformer (ViTBase); and hybrids ConvNeXt and MaxViT—on 35,126 EyePACS images, using smart sampling and targeted augmentations to handle imbalance in the dataset. We then tested them cold on 3,662 APTOS and 1,748 Messidor images. MaxViT stood out with a 91.8% AUC (95% CI: 90.5–93.1%), beating CNNs by 1.5–2.9%, slashing cross-dataset performance dips by 38% (p < 0.001; just 2.5% drop vs. 4.2% for ResNet50), and cutting false positives by 15% thanks to its clever grid-window attention that nails both micro-lesions and the overall retinal pattern. ","A hybrid CNN-Transformer model, MaxViT, outperforms classic CNNs and pure Transformers in diabetic retinopathy detection, achieving 91.8% AUC on unseen datasets with reduced performance dips and false positives, leveraging grid-window attention for micro-lesion and retinal pattern recognition."
"Spatio-Temporal Deep Learning for Diabetic Retinopathy: A Hybrid CNN-BiLSTM Approach with Attention Mechanism","https://scispace.com/paper/spatio-temporal-deep-learning-for-diabetic-retinopathy-a-f0cllxroith9","2025","Journal Article","","Priya Mishra
Subham Kumar Padhy","10.1109/ic-cgu67042.2025.11337968","","Recent advancements in deep learning models are significantly enhancing the analysis of medical images, that is crucial for the development of reliable diagnostic systems. The research introduces HBDR-Net, a novel deep learning architecture aimed at the early detection and classification of diabetic retinopathy (DR) analysis of retinal fundus images. The proposed model integrates Convolutional Neural Networks (CNNs) for spatial feature extraction with Bidirectional Long Short-Term Memory (Bi-LSTM) networks for temporal relationship modelling. The enables it to detect both spatial structures and indicators of disease progression. A multi-scale feature extraction strategy is used to make the spatial representation even better. The model learn both fine-grained and global features from retinal scans. The temporal dynamics of DR are efficiently harnessed by a Bi-LSTM layer enhanced with an attention mechanism, allowing the model to focus on the most salient sequence components. HBDR-Net works in two benchmark datasets are Kaggle and DRIVE diabetes Retinopathy. The model’s classification accuracies are 93.8% and 96.51%, that is good. This work offers a strong framework for incorporating temporal information into medical image classification tasks.","This study proposes HBDR-Net, a hybrid CNN-BiLSTM model with attention mechanism for early diabetic retinopathy detection and classification from retinal fundus images, achieving 93.8% and 96.51% accuracy on Kaggle and DRIVE datasets, respectively."
"MSRA-Net: An Efficient Deep Learning Architecture with Spatial Attention for Diabetic Retinopathy Classification from Retinal Images","https://scispace.com/paper/msra-net-an-efficient-deep-learning-architecture-with-a5yr29ljvo89","2025","Journal Article","","Meherose Hossain Tasnia
MrithikaDutta
Fahim Sahriar
Farhana Rahman
Adiba Masud
Kazi Rifat Ahmed","10.1109/eict68394.2025.11355536","","Diabetic Retinopathy (DR) is a serious complication of diabetes mellitus that involves progressive deterioration of the blood vessels in the retina and can result in permanent vision loss. The stealthy development of the disease requires vigorous early diagnosis mechanisms. This paper presents MSRA-Net, a new Convolutional Neural Network (CNN) architecture that is specifically designed to diagnose diabetic retinopathy from fundus images automatically. This methodology involves the utilization of Mish activation functions (M) for stability in training, Spatial Attention modules (S) to prioritize pathologically relevant areas, Residual Blocks (R) to retain important features, and AdaptiveAvgPool2d (A) to retain global spatial information. The APTOS 2019 Blindness Dataset is used and employs preprocessing methods such as Contrast Limited Adaptive Histogram Equalization (CLAHE) and Gaussian blur for image quality improvement. Empirical validation asserts that MSRANet accomplishes 96.1% accuracy, surpassing a number of state-of-the-art deep learning methods. Architectural excellence of the proposed network in feature extraction and classification has encouraging prospects for clinical applicability in early detection frameworks for DR, which can be used to alleviate the public health burden of diabetes-related vision loss. ","This paper presents MSRA-Net, a deep learning architecture for diabetic retinopathy classification from retinal images, achieving 96.1% accuracy on the APTOS 2019 dataset, outperforming state-of-the-art methods, with promising prospects for early detection and alleviating diabetes-related vision loss."
"ESAM: Efficient Spatial Attention based Deep Learning Approach for Fundus Images Classification","https://scispace.com/paper/esam-efficient-spatial-attention-based-deep-learning-dgk3kksykw3l","2025","Journal Article","Biomedical and Pharmacology Journal","Richa Gupta
Vidit Kumar
Vikas Chandra Tripathi","10.13005/bpj/3292","","Colour fundus photography is a valuable tool for detecting key biomarkers and early-stage lesions linked to various illnesses, including diabetic retinopathy (DR). DR remains a leading cause of vision impairment and blindness globally, resulting from capillary endothelial damage, increased vascular permeability. In recent years, substantial advancements have been made in developing automated DR classification techniques utilizing retinal fundus imaging. However, the detection of multiple DR stages remains an underexplored domain. Furthermore, challenges such as high interclass similarity, subtle lesion size variations, and redundant features within fundus images significantly complicate the classification process. Existing methodologies often suffer from either inefficient lesion-specific feature extraction or rely heavily on manual lesion annotations, leading to suboptimal grading performance or increased annotation burden. To mitigate these challenges, this study introduces a novel attention-driven technique, termed Efficient Spatial Attentional Deep Learning approach (ESADL), which enhances multistage DR classification by improving feature selection and lesion localization. Given a feature map extracted from intermediate layer of CNN, our module called Efficient Spatial Attention Module (ESAM) parallelly infers attention map along four separate pathways, then the attention map is multiplied to the input feature map for feature refinement. By leveraging multi-branch convolutions, diverse receptive fields, and efficient attention mechanisms, ESAM enhances the model’s ability to distinguish subtle retinal abnormalities, leading to more accurate and reliable DR classification. The ESADL model is evaluated on multiple retinal fundus image datasets, including IDRID_Rgrade, Messidor, IDRID_Edema, and Mendley. The proposed model achieves superior performance on IDRID_Edema dataset, attaining an accuracy of 84% with EfficientNet-B0 and 80% with MobileNetV2, On IDRID_Rgrade proposed model achieves 65% using the EfficientNet-B0 base model and 57% using the MobileNetV2 base model, on Messidor Fold1 got 61% accuracy with MobileNetV2 and 60% with EfficientNetB0. ","This study introduces ESAM, a novel attention-driven technique for multistage diabetic retinopathy classification, enhancing feature selection and lesion localization with multi-branch convolutions and efficient attention mechanisms, achieving superior performance on IDRID_Edema and Messidor datasets."
"Diabetic Retinopathy Prediction Using Deep Learning: Insights From CNN","https://scispace.com/paper/diabetic-retinopathy-prediction-using-deep-learning-insights-btxq0l3b5wr0","2025","Journal Article","","Ranga Swamy Sirisati
V. Navyasri
T. Swathi
M. Akhila
Astried Astried","10.58723/ijaaiml.v2i3.420","","Background of study: Diabetic Retinopathy (DR) is a severe microvascular complication of diabetes mellitus that can lead to vision loss if not detected early. With over 93 million individuals affected globally, the need for accurate and efficient diagnostic systems has become urgent. Traditional screening methods depend on manual interpretation of fundus images by ophthalmologists, which is time-consuming and prone to subjectivity.Aims: This research seeks to create and assess a deep learning diagnostic model designed to reliably identify the severity levels of diabetic retinopathy using retinal fundus images. The research also explores model interpretability using Shapley Additive Explanations (SHAP) to increase transparency in AI-assisted medical diagnosis.Methods: Convolutional Neural Networks (CNNs) were implemented using transfer learning with pretrained architectures such as ResNet50 and InceptionV3. The EyePACS dataset, containing images categorized into five DR severity levels, was used for model training. Preprocessing techniques, including contrast enhancement, histogram equalization, and data augmentation, improved image quality and model generalization. The models were optimized with the Adam and assessed through accuracy, precision, recall, F1-score, and AUC. Additionally, SHAP analysis was employed to interpret and illustrate the model’s predictions.Results: The proposed CNN-based model achieved 98.5% accuracy, with a sensitivity and specificity of 0.99, demonstrating strong performance across multiple DR stages. Comparison with existing studies revealed a notable improvement in diagnostic accuracy. SHAP visualizations confirmed that critical retinal features such as microaneurysms, hemorrhages, and cotton-wool spots were key predictors influencing model decisions.Conclusion: The findings validate the efficacy of deep learning, particularly CNNs, in enhancing early detection and classification of diabetic retinopathy. The integration of SHAP interpretability bridges the gap between AI predictions and clinical trust, making this approach a promising tool for large-scale automated DR screening and supporting ophthalmologists in timely diagnosis and treatment.","This study develops a deep learning model using CNNs to accurately predict diabetic retinopathy severity from retinal fundus images, achieving 98.5% accuracy and improving upon existing methods, with SHAP analysis providing interpretability and transparency in AI-assisted medical diagnosis."
"Attention-Based Models for Multiclass Classification of Diabetic Retinopathy","https://scispace.com/paper/attention-based-models-for-multiclass-classification-of-dc8fvpzwvxmr","2025","Journal Article","","Prabhleen Kaur
Ela Kumar","10.1109/iccike67021.2025.11318222","","Diabetic Retinopathy (DR) has emerged as a leading cause of vision loss and blindness in people particularly in cases where timely treatment is not administered. There are several scientific studies that prove that early diagnosis of this disease is crucial for the treatment and can prevent this disease. Manual detection and classification of <tex xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">$D R$</tex> is a very labourintensive task so over the years many deep learning-based models have been proposed to automate the process of detection and classification of DR. This paper proposes and provides a comparison of the performance of three attention mechanisms algorithms - Convolutional Block Attention Module (CBAM), Bottleneck Attention Module (BAM) and Efficient Channel Attention (ECA) with ResNet50 as a base CNN model for multiclass classification of diabetic retinopathy. Among these, the BAM-based model achieved the best experimental results. The models have been trained on APTOS retinal images dataset, and the images have undergone preprocessing techniques like data augmentation and CLAHE for enhancement. ","This study proposes and compares three attention-based models (CBAM, BAM, ECA) with ResNet50 for multiclass classification of Diabetic Retinopathy, achieving best results with BAM on the APTOS dataset after preprocessing and data augmentation."
"Advanced Deep Learning Approaches for Automated Diabetic Retinopathy Detection and Severity Classification: A Multi-Model Review","https://scispace.com/paper/advanced-deep-learning-approaches-for-automated-diabetic-k3vj4rca6dew","2025","Journal Article","","Gladys Kiruba R
Sampoorna Bhimshetty
Thamaraiselvi D","10.47392/irjaeh.2025.0637","","Diabetic Retinopathy (DR) is one of the main causes of preventable blindness worldwide, especially in people of working age. Manual assessment of retinal fundus images is labor-intensive and frequently subject to variability, particularly in the early phases of the disease. Advancements in deep learning (DL) methodologies have facilitated automated, high-precision detection and grading of Diabetic Retinopathy severity, providing scalable frameworks for clinical screening applications. This review consolidates pivotal research employing hybrid deep learning (DL) architectures, such as Google Net and ResNet augmented with adaptive particle swarm optimization (APSO), in conjunction with conventional machine learning classifiers like Support Vector Machines, Random Forests, and Decision Trees. Furthermore, the surveyed literature underscores the emergence of advanced paradigms—including supervised, self-supervised, and transformer-based frameworks—and explores the integration of federated learning and generative adversarial networks (GANs) to enhance model resilience and generalizability. The review articulates prospective avenues, including the integration of multi-modal data sources and the development of resource-efficient architectures to facilitate real-world clinical implementation.","This review consolidates advanced deep learning approaches for automated Diabetic Retinopathy detection and severity classification, integrating hybrid architectures, federated learning, and generative adversarial networks to enhance model resilience and generalizability for clinical screening applications."
